district,date,rainfall_mm,forecast_flag,source
Alappuzha,2023-03-20,2.9,historical,IMD Historical & Gridded Data
Kottayam,2023-03-20,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-21,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-22,2.9,historical,IMD Historical & Gridded Data
Kottayam,2023-03-22,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-23,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-24,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-25,22.9,historical,IMD Historical & Gridded Data
Kottayam,2023-03-25,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-26,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-27,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-27,16.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-28,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-28,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-29,8.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-29,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-30,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-30,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-03-31,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-03-31,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-01,17.5,historical,IMD Historical & Gridded Data
Kottayam,2023-04-01,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-02,23.4,historical,IMD Historical & Gridded Data
Kottayam,2023-04-02,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-03,4.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-04,1.1,historical,IMD Historical & Gridded Data
Kottayam,2023-04-04,33.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-05,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-05,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-06,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-06,6.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-07,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-07,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-08,0.8,historical,IMD Historical & Gridded Data
Kottayam,2023-04-08,58.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-09,0.5,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-10,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-10,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-11,4.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-11,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-12,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-12,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-13,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-13,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-14,1.5,historical,IMD Historical & Gridded Data
Kottayam,2023-04-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-15,4.1,historical,IMD Historical & Gridded Data
Kottayam,2023-04-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-17,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-17,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-18,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-19,1.1,historical,IMD Historical & Gridded Data
Kottayam,2023-04-19,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-20,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-20,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-21,34.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-22,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-22,61.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-23,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-24,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-25,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-26,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-27,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-27,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-28,1.7,historical,IMD Historical & Gridded Data
Kottayam,2023-04-28,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-29,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-29,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-04-30,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-04-30,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-01,7.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-02,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-02,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-03,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-04,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-04,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-05,6.7,historical,IMD Historical & Gridded Data
Kottayam,2023-05-05,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-06,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-06,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-07,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-07,6.9,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-08,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-08,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-09,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-10,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-10,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-11,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-11,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-12,0.8,historical,IMD Historical & Gridded Data
Kottayam,2023-05-12,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-13,1.1,historical,IMD Historical & Gridded Data
Kottayam,2023-05-13,15.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-14,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-15,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-15,11.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-16,8.6,historical,IMD Historical & Gridded Data
Kottayam,2023-05-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-17,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-17,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-18,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-19,2.1,historical,IMD Historical & Gridded Data
Kottayam,2023-05-19,3.9,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-20,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-20,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-21,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-22,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-22,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-23,0.5,historical,IMD Historical & Gridded Data
Kottayam,2023-05-23,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-24,21.5,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-25,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-26,1.8,historical,IMD Historical & Gridded Data
Kottayam,2023-05-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-27,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-27,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-28,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-28,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-29,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-29,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-30,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-30,57.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-05-31,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-05-31,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-01,28.3,historical,IMD Historical & Gridded Data
Kottayam,2023-06-01,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-02,27.5,historical,IMD Historical & Gridded Data
Kottayam,2023-06-02,17.6,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-03,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-06-03,42.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-04,113.8,historical,IMD Historical & Gridded Data
Kottayam,2023-06-04,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-05,352.0,historical,IMD Historical & Gridded Data
Kottayam,2023-06-05,32.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-06,80.7,historical,IMD Historical & Gridded Data
Kottayam,2023-06-06,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-07,22.5,historical,IMD Historical & Gridded Data
Kottayam,2023-06-07,34.6,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-08,79.6,historical,IMD Historical & Gridded Data
Kottayam,2023-06-08,21.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-09,18.0,historical,IMD Historical & Gridded Data
Kottayam,2023-06-09,3.3,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-10,55.1,historical,IMD Historical & Gridded Data
Kottayam,2023-06-10,5.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-11,26.8,historical,IMD Historical & Gridded Data
Kottayam,2023-06-11,62.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-12,15.8,historical,IMD Historical & Gridded Data
Kottayam,2023-06-12,1.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-13,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-06-13,47.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-14,67.0,historical,IMD Historical & Gridded Data
Kottayam,2023-06-14,97.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-15,11.6,historical,IMD Historical & Gridded Data
Kottayam,2023-06-15,33.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-06-16,0.9,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-17,27.0,historical,IMD Historical & Gridded Data
Kottayam,2023-06-17,6.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-06-18,36.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-19,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-06-19,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-20,1.4,historical,IMD Historical & Gridded Data
Kottayam,2023-06-20,34.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-21,1.4,historical,IMD Historical & Gridded Data
Kottayam,2023-06-21,3.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-22,16.8,historical,IMD Historical & Gridded Data
Kottayam,2023-06-22,47.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-06-23,17.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-24,28.5,historical,IMD Historical & Gridded Data
Kottayam,2023-06-24,49.3,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-25,9.7,historical,IMD Historical & Gridded Data
Kottayam,2023-06-25,13.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-26,32.6,historical,IMD Historical & Gridded Data
Kottayam,2023-06-26,72.9,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-27,11.1,historical,IMD Historical & Gridded Data
Kottayam,2023-06-27,5.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-28,42.7,historical,IMD Historical & Gridded Data
Kottayam,2023-06-28,23.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-29,17.1,historical,IMD Historical & Gridded Data
Kottayam,2023-06-29,23.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-06-30,10.6,historical,IMD Historical & Gridded Data
Kottayam,2023-06-30,9.9,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-01,23.0,historical,IMD Historical & Gridded Data
Kottayam,2023-07-01,31.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-02,10.1,historical,IMD Historical & Gridded Data
Kottayam,2023-07-02,6.5,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-03,22.6,historical,IMD Historical & Gridded Data
Kottayam,2023-07-03,44.5,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-04,6.7,historical,IMD Historical & Gridded Data
Kottayam,2023-07-04,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-05,26.5,historical,IMD Historical & Gridded Data
Kottayam,2023-07-05,17.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-06,6.7,historical,IMD Historical & Gridded Data
Kottayam,2023-07-06,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-07,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-07-07,45.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-08,19.3,historical,IMD Historical & Gridded Data
Kottayam,2023-07-08,45.3,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-09,55.3,historical,IMD Historical & Gridded Data
Kottayam,2023-07-09,14.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-10,46.2,historical,IMD Historical & Gridded Data
Kottayam,2023-07-10,36.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-11,79.0,historical,IMD Historical & Gridded Data
Kottayam,2023-07-11,0.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-12,47.8,historical,IMD Historical & Gridded Data
Kottayam,2023-07-12,19.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-13,72.4,historical,IMD Historical & Gridded Data
Kottayam,2023-07-13,35.9,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-14,38.0,historical,IMD Historical & Gridded Data
Kottayam,2023-07-14,13.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-15,0.5,historical,IMD Historical & Gridded Data
Kottayam,2023-07-15,14.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-07-16,37.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-17,50.8,historical,IMD Historical & Gridded Data
Kottayam,2023-07-17,12.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-18,15.7,historical,IMD Historical & Gridded Data
Kottayam,2023-07-18,14.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-19,20.7,historical,IMD Historical & Gridded Data
Kottayam,2023-07-19,3.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-20,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-07-20,8.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-21,16.6,historical,IMD Historical & Gridded Data
Kottayam,2023-07-21,53.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-22,42.3,historical,IMD Historical & Gridded Data
Kottayam,2023-07-22,1.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-23,0.1,historical,IMD Historical & Gridded Data
Kottayam,2023-07-23,29.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-24,31.5,historical,IMD Historical & Gridded Data
Kottayam,2023-07-24,13.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-07-25,57.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-26,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-07-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-27,17.6,historical,IMD Historical & Gridded Data
Kottayam,2023-07-27,46.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-28,22.4,historical,IMD Historical & Gridded Data
Kottayam,2023-07-28,3.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-29,11.4,historical,IMD Historical & Gridded Data
Kottayam,2023-07-29,3.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-30,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-07-30,1.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-07-31,1.3,historical,IMD Historical & Gridded Data
Kottayam,2023-07-31,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-08-01,34.5,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-02,10.0,historical,IMD Historical & Gridded Data
Kottayam,2023-08-02,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-03,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-08-03,1.5,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-04,44.0,historical,IMD Historical & Gridded Data
Kottayam,2023-08-04,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-05,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-08-05,74.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-06,3.7,historical,IMD Historical & Gridded Data
Kottayam,2023-08-06,0.6,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-07,19.9,historical,IMD Historical & Gridded Data
Kottayam,2023-08-07,44.5,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-08,21.1,historical,IMD Historical & Gridded Data
Kottayam,2023-08-08,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-08-09,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-10,22.3,historical,IMD Historical & Gridded Data
Kottayam,2023-08-10,92.3,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-11,48.6,historical,IMD Historical & Gridded Data
Kottayam,2023-08-11,43.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-12,47.8,historical,IMD Historical & Gridded Data
Kottayam,2023-08-12,4.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-13,9.2,historical,IMD Historical & Gridded Data
Kottayam,2023-08-13,0.6,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-14,11.4,historical,IMD Historical & Gridded Data
Kottayam,2023-08-14,7.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-15,12.8,historical,IMD Historical & Gridded Data
Kottayam,2023-08-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-08-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-17,4.7,historical,IMD Historical & Gridded Data
Kottayam,2023-08-17,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-18,4.8,historical,IMD Historical & Gridded Data
Kottayam,2023-08-18,1.5,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-19,1.1,historical,IMD Historical & Gridded Data
Kottayam,2023-08-19,0.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-20,39.9,historical,IMD Historical & Gridded Data
Kottayam,2023-08-20,5.6,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-21,29.6,historical,IMD Historical & Gridded Data
Kottayam,2023-08-21,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-22,36.9,historical,IMD Historical & Gridded Data
Kottayam,2023-08-22,25.9,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-08-23,8.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-08-24,7.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-08-25,5.9,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-26,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-08-26,23.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-27,6.6,historical,IMD Historical & Gridded Data
Kottayam,2023-08-27,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-28,2.1,historical,IMD Historical & Gridded Data
Kottayam,2023-08-28,31.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-29,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-08-29,23.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-30,7.0,historical,IMD Historical & Gridded Data
Kottayam,2023-08-30,37.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-08-31,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-08-31,25.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-01,0.9,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-02,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-02,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-03,7.1,historical,IMD Historical & Gridded Data
Kottayam,2023-09-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-04,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-04,84.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-05,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-05,4.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-06,9.9,historical,IMD Historical & Gridded Data
Kottayam,2023-09-06,2.6,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-07,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-07,27.6,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-08,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-08,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-09,20.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-10,42.1,historical,IMD Historical & Gridded Data
Kottayam,2023-09-10,19.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-11,3.4,historical,IMD Historical & Gridded Data
Kottayam,2023-09-11,77.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-12,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-12,7.7,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-13,9.7,historical,IMD Historical & Gridded Data
Kottayam,2023-09-13,19.3,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-14,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-14,33.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-15,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-15,44.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-16,7.5,historical,IMD Historical & Gridded Data
Kottayam,2023-09-16,13.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-17,24.5,historical,IMD Historical & Gridded Data
Kottayam,2023-09-17,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-18,36.7,historical,IMD Historical & Gridded Data
Kottayam,2023-09-18,19.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-19,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-19,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-20,4.7,historical,IMD Historical & Gridded Data
Kottayam,2023-09-20,24.6,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-21,29.6,historical,IMD Historical & Gridded Data
Kottayam,2023-09-21,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-22,4.1,historical,IMD Historical & Gridded Data
Kottayam,2023-09-22,1.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-23,11.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-24,14.5,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-25,47.1,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-26,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-26,33.9,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-27,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-27,5.6,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-28,60.4,historical,IMD Historical & Gridded Data
Kottayam,2023-09-28,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-29,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-09-29,2.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-09-30,31.3,historical,IMD Historical & Gridded Data
Kottayam,2023-09-30,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-01,0.7,historical,IMD Historical & Gridded Data
Kottayam,2023-10-01,12.4,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-02,64.1,historical,IMD Historical & Gridded Data
Kottayam,2023-10-02,27.8,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-03,4.9,historical,IMD Historical & Gridded Data
Kottayam,2023-10-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-04,0.0,historical,IMD Historical & Gridded Data
Kottayam,2023-10-04,0.2,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-05,18.6,historical,IMD Historical & Gridded Data
Kottayam,2023-10-05,86.5,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-06,52.5,historical,IMD Historical & Gridded Data
Kottayam,2023-10-06,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-07,10.7,historical,IMD Historical & Gridded Data
Kottayam,2023-10-07,17.3,historical,IMD Historical & Gridded Data
Alappuzha,2023-10-08,0.0,historical,IMD Historical & Gridded Data
